symbol,marketcapname,market_cap,industry,sector,ok,error,best_short_ma,best_long_ma,optimization_score,total_return_pct,total_trades,winning_trades,losing_trades,win_rate,total_wins_pct,total_losses_pct,avg_win_pct,avg_loss_pct,max_win_pct,max_loss_pct,profit_factor,expected_value_pct,avg_mfe_pct,avg_mae_pct,mfe_mae_ratio,sharpe_ratio,sortino_ratio,max_drawdown_pct,annualized_return_pct,buy_hold_return_pct,strategy_return_pct,outperformance_pct,avg_holding_days,max_holding_days,min_holding_days,max_consecutive_wins,max_consecutive_losses
BLAL,smallcap,774.09,construction,realty,True,,5.0,20.0,67.31680769609571,57.898582402558695,20.0,8.0,12.0,40.0,88.61681863272679,35.32954126040114,11.077102329090849,2.944128438366761,25.007766861246637,7.628441153223264,2.5082923658579257,2.6643638686162827,10.413411142587988,-2.831474682305517,3.677734153041732,0.6278816862358009,0.7412033057220954,30.67753387937936,15.715761765993964,-32.187785245341075,57.898582402558695,90.08636764789978,24.65,75.0,1.0,3.0,6.0
SUPERHOUSE,smallcap,166.58,leather / leather products,consumer discretionary,True,,30.0,200.0,-42.86940643480955,-42.94303375908147,16.0,6.0,10.0,37.5,110.596497203676,127.38488943175187,18.432749533945998,12.738488943175188,91.44041090440376,26.16432037859815,0.8682073493727018,-1.0492745142547424,21.4800046679343,-10.887022686461268,1.9729916329324917,0.004908488284794799,0.00518532935026314,60.53338007210601,-4.6863776170915195,-33.92645847805259,-42.94303375908147,-9.016575281028885,105.9375,627.0,3.0,3.0,4.0
NILKAMAL,smallcap,1932.17,plastics products,plastic products,True,,15.0,90.0,22172.66657386841,22161.5776798185,48.0,19.0,29.0,39.58333333333333,1132.7821984108682,195.0668206277313,59.62011570583517,6.726442090611424,318.6940320147551,14.474284113551983,5.807149543759102,19.535737037148678,42.39647362296664,-5.9800505822109775,7.089651339920871,0.7392596033272211,0.9252020480066773,48.32835736980855,21.78644753711414,5647.447871565733,22161.5776798185,16514.129808252765,104.125,482.0,1.0,5.0,6.0
SHRIRAMPPS,smallcap,1511.49,construction,realty,True,,30.0,40.0,99.90619574935985,90.27307609130195,15.0,8.0,7.0,53.333333333333336,131.19702469594398,49.33802005907789,16.399628086992998,7.048288579868271,43.531366596080304,12.283834955038431,2.6591465271376356,5.457266975791073,13.779509234298256,-5.63447232828105,2.4455722615115003,0.6422079772038605,0.7398329985826997,35.88909244276627,15.525993823486473,-11.465861791064736,90.27307609130195,101.73893788236668,46.53333333333333,117.0,2.0,3.0,4.0
BOSCH-HCIL,smallcap,3793.67,air-conditioners,consumer discretionary,True,,5.0,30.0,7930.093766895266,7920.9782783607625,154.0,48.0,106.0,31.16883116883117,1598.5003153407492,490.028025041039,33.30208990293227,4.622905896613576,682.2199779513945,16.30649481472879,3.2620589714371495,7.197872014933181,19.484247335280546,-4.4033198519148495,4.424899391945722,0.607699235633543,0.8040272657401908,64.69931029461848,17.33669896233485,4033.7893026044767,7920.9782783607625,3887.188975756286,32.61038961038961,348.0,1.0,5.0,14.0
MONTECARLO,smallcap,1133.84,textiles - products,textiles,True,,10.0,70.0,242.56746323561788,234.95723117969436,24.0,10.0,14.0,41.66666666666667,304.37639649893026,105.35853804129019,30.437639649893033,7.525609860092155,138.21486791639538,19.619116511828782,2.888958048939941,8.292410769068344,25.96304469594399,-6.376302954057027,4.0718022470097,0.5073488037282338,0.5948913159585718,47.63345837087615,11.124038921989365,26.109419566096182,234.95723117969436,208.84781161359817,85.25,286.0,4.0,2.0,3.0
TNTELE,smallcap,43.21,cables - telephone,industrials,True,,5.0,30.0,15904.475529213478,15894.68729501308,145.0,49.0,96.0,33.793103448275865,1527.0476895508216,602.8495872042613,31.16423856226167,6.2796832000443885,220.58821508216252,19.999998043744995,2.533049241407903,6.373780016183177,24.496225992222033,-5.399209843409042,4.537002024865772,0.652548946693185,0.8411457318212482,72.09507056000687,20.33381114969657,114.99999620697724,15894.68729501308,15779.687298806102,28.958620689655174,110.0,1.0,3.0,15.0
HPAL,smallcap,329.83,chemicals,chemicals,True,,25.0,120.0,38.3710002512648,32.23523604434393,3.0,2.0,1.0,66.66666666666666,33.0630306979333,0.6819989347755628,16.53151534896665,0.6819989347755628,32.818531515020496,0.6819989347755628,48.47959287328494,10.793677254385909,27.06121583587193,-2.2310557360411507,12.129332046132621,0.40905094712805856,0.41751760580296227,25.356010511709393,6.498237401994822,-44.949637208282454,32.23523604434393,77.18487325262637,151.66666666666666,336.0,13.0,2.0,1.0
DREDGECORP,smallcap,3425.24,miscellaneous,miscellaneous,True,,50.0,150.0,775.1269179243635,768.2970841528854,19.0,10.0,9.0,52.63157894736842,471.49459578528615,110.8662871033331,47.14945957852862,12.318476344814789,193.950842908483,21.396699327066738,4.2528220986225405,18.980437299050163,52.22744237775171,-9.831468214897647,5.312272921618293,0.4553222514318723,0.5852060813861947,54.501224189509934,10.135774559697296,159.57090385690384,768.2970841528854,608.7261802959815,198.6315789473684,540.0,9.0,3.0,2.0
DTIL,smallcap,139.02,tea,fmcg,True,,5.0,20.0,118.97167677158419,113.45620592640296,86.0,31.0,55.0,36.04651162790697,330.1443736185113,204.48667472612257,10.649818503822948,3.7179395404749562,80.5706110728599,11.67590829041446,1.6145031164533692,1.4611360336324273,9.204554523864998,-3.046398375821522,3.021454645235887,0.3676980563454156,0.4629906572554138,63.875633804971244,6.894468461783032,12.987884807860862,113.45620592640296,100.4683211185421,22.651162790697676,75.0,1.0,4.0,7.0
GHCLTEXTIL,smallcap,928.81,textiles - spinning - synthetic / blended,textiles,True,,5.0,40.0,48.16058992753716,40.038190438582944,13.0,6.0,7.0,46.15384615384615,74.64924742929817,33.77501490504022,12.44154123821636,4.825002129291461,23.34074054628623,8.421358536532031,2.210191398558297,3.144171732635225,11.401394488031512,-2.737960516972367,4.164192440816918,0.5414932992636143,0.7114013237272901,19.028587505116,11.956932883429584,46.00058080032028,40.038190438582944,-5.962390361737334,38.84615384615385,99.0,1.0,2.0,3.0
APCOTEXIND,smallcap,2561.66,miscellaneous,chemicals,True,,10.0,90.0,27337.590804827913,27325.264748690908,53.0,22.0,31.0,41.509433962264154,1262.027383115742,208.59114774594076,57.36488105071556,6.728746701481959,285.72721058288187,23.45011787110828,6.0502442062060195,19.87615538433588,40.31317281285893,-5.391711766233767,7.476878320040204,0.8217370758002955,1.153612629205316,58.311601192838204,26.58546294573494,27425.98017193266,27325.264748690908,-100.71542324175243,90.13207547169812,539.0,1.0,5.0,6.0
MKPL,smallcap,0.0,indices,,True,,15.0,190.0,1887.1243466568928,1864.4959558167884,10.0,3.0,7.0,30.0,2489.137761944038,31.408496721579827,829.7125873146794,4.486928103082832,2483.963245559053,8.043173738472287,79.25045837147077,245.77292652224583,302.6781410019226,-3.554985286952083,85.14188289691292,1.5085593893402909,1.0987248630842972,32.269414755997374,39.963711150532255,481.90179193424865,1864.4959558167884,1382.5941638825398,133.0,692.0,3.0,3.0,5.0
SAYAJIHOTL,smallcap,523.79,hotels,services,False,insufficient_rows,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INFRA,smallcap,0.0,indices,indices,False,insufficient_rows,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GENUSPAPER,smallcap,320.64,paper,building materials,True,,50.0,200.0,382.82765878692646,374.60297606722264,5.0,4.0,1.0,80.0,298.5713967470068,24.61538314819336,74.6428491867517,24.61538314819336,204.99999999999997,24.61538314819336,12.129463715819528,54.791202719762694,131.79890984994694,-12.427101160727783,10.60576462244138,0.5483121813135884,0.716248605627334,47.78027106934456,14.777554222971755,156.66665010982155,374.60297606722264,217.9363259574011,392.4,960.0,8.0,4.0,1.0
GUJRAFFIA,smallcap,23.07,packaging,industrials,True,,5.0,20.0,841.1952339342172,825.9012613069482,53.0,21.0,32.0,39.62264150943396,693.721715597876,195.11309712609415,33.034367409422664,6.097284285190442,359.0277793414799,18.836747802477248,3.555485130501261,9.40770978248645,23.98033152222815,-5.126667187566315,4.67756744194114,1.0195981751512682,1.4307379256659567,51.2183144235965,29.949029831421537,-21.186832450075567,825.9012613069482,847.0880937570238,24.37735849056604,114.0,1.0,3.0,6.0
CYIENTDLM,smallcap,3681.71,electronics - components,consumer discretionary,True,,10.0,20.0,29.145292354657993,22.919289553014565,21.0,8.0,13.0,38.095238095238095,85.2023081546656,53.610220656542396,10.6502885193332,4.123863127426338,39.293392902145726,9.999293508673146,1.5892922489634973,1.5043851189582473,7.732130916323342,-3.562616180909358,2.1703519334349726,0.4150668534428953,0.500987689458207,41.87116573281029,7.362289098076791,7.798380246550973,22.919289553014565,15.120909306463592,21.333333333333332,56.0,1.0,3.0,8.0
PNGSREVA,smallcap,1192.65,trading,consumer discretionary,False,insufficient_rows,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SBIMIDMOM,smallcap,0.0,indices,indices,False,insufficient_rows,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AGIIL,smallcap,4769.9,construction,realty,True,,30.0,40.0,281.28368528968673,255.07758182833632,9.0,7.0,2.0,77.77777777777779,166.0195107156589,9.23492102314637,23.71707295937984,4.617460511573185,63.206187128124135,7.653100621867958,17.97736118149232,17.42050996583473,25.081861526328556,-5.059647684986769,4.957234789440512,1.7470735640900286,2.3308238324616566,18.649054423981347,95.5745852475421,326.30963150094817,255.07758182833632,-71.23204967261185,53.77777777777778,184.0,2.0,3.0,1.0
BANK10ADD,smallcap,0.0,indices,indices,False,insufficient_rows,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VINYLINDIA,smallcap,461.45,trading,chemicals,True,,25.0,160.0,7225.040050515841,7213.782549822281,21.0,7.0,14.0,33.33333333333333,1291.9860217673397,132.21287601992128,184.56943168104848,9.443776858565807,577.8849116582047,17.272735196461053,9.772013593991169,55.227292654638944,100.31422731726566,-8.840873161223794,11.346642519117388,0.7505000462373627,0.9518694112165458,72.09686199692528,26.232319357595756,1230.6740113110397,7213.782549822281,5983.108538511241,178.9047619047619,811.0,7.0,3.0,6.0
MANAKCOAT,smallcap,1106.28,steel - medium / small,metals & mining,True,,40.0,200.0,6906.128561440757,6890.661541913439,4.0,3.0,1.0,75.0,1081.8963323851115,2.028995950766199,360.6321107950371,2.028995950766199,539.9472287786922,2.028995950766199,533.2175906889122,269.9668341085863,587.9955102198096,-7.732325156155012,76.04381584390033,1.0311346351545811,1.5560695409895262,66.69462811603897,46.19178273229794,483.56715031566335,6890.661541913439,6407.094391597775,586.75,892.0,36.0,2.0,1.0
INNOVISION,smallcap,711.3,miscellaneous,miscellaneous,False,insufficient_rows,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STEL,smallcap,895.83,finance & investments,financials,True,,50.0,180.0,4253.177166394773,4240.552406232035,9.0,6.0,3.0,66.66666666666666,664.4410138857114,19.658302946359353,110.7401689809519,6.552767648786451,200.15723030899412,10.357141494750977,33.79951034932868,71.64252343770576,139.42903392216957,-11.227919589934547,12.418064878836772,0.8416506775159152,1.2139787770441375,45.218869720708255,27.909086227306478,2790.2299133438883,4240.552406232035,1450.3224928881464,360.6666666666667,827.0,34.0,3.0,1.0
VALUE,smallcap,0.0,indices,indices,False,insufficient_rows,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ABMINTLLTD,smallcap,43.05,trading,services,True,,45.0,90.0,1296.7399549857698,1283.052264737258,13.0,5.0,8.0,38.46153846153847,816.4027743053039,99.72948325286073,163.28055486106078,12.46618540660759,465.91503429376627,37.656105695893196,8.186172711186543,55.128714696341795,122.85790609015092,-12.059935774684034,10.187276979372617,0.9125126832341228,1.1928149282012488,69.77604207984936,30.272957022961712,122.20422997954313,1283.052264737258,1160.8480347577147,108.3076923076923,298.0,3.0,3.0,4.0
JAYAGROGN,smallcap,706.89,chemicals,chemicals,True,,45.0,150.0,13742.843702845817,13732.730529434766,18.0,9.0,9.0,50.0,1437.442365065225,99.88427730790876,159.71581834058057,11.098253034212085,840.2972483521801,21.535436049975765,14.39107739283217,74.30878265318424,124.21231168387213,-9.079259479884785,13.680885754952383,0.6742115607367557,0.9480110340839414,66.66037189433813,22.8767920234896,3693.7485201026634,13732.730529434766,10038.982009332103,248.05555555555554,795.0,8.0,3.0,3.0
AARTIDRUGS,smallcap,3475.56,pharmaceuticals - indian - bulk drugs,healthcare,True,,45.0,100.0,11697.537746729015,11689.98534672054,27.0,11.0,16.0,40.74074074074074,1475.448927628926,160.20234250150872,134.1317206935387,10.012646406344295,612.2175950640722,27.066287924118793,9.209908573059915,48.71283648620063,94.35936264918934,-10.388670256174155,9.082910547970279,0.5034933338982959,0.9018775796522881,92.43669638842242,23.3712630197598,5351.547335565655,11689.98534672054,6338.438011154884,154.14814814814815,549.0,4.0,4.0,4.0
JMA,smallcap,201.0,auto ancillaries,auto,True,,50.0,110.0,208.62262412430678,201.76704373011947,11.0,5.0,6.0,45.45454545454545,316.16256899956204,64.43248714963032,63.23251379991241,10.73874785827172,249.26495577886723,29.292925718772377,4.906881341788713,22.884552895448337,46.2880468185216,-9.059546788819851,5.109311524903703,0.45703869294582067,0.5662370925785956,61.20688180737992,10.342333334796571,161.22735041092108,201.76704373011947,40.53969331919839,175.45454545454547,646.0,52.0,2.0,3.0
AMIRCHAND,smallcap,1262.71,food - processing - indian,fmcg,False,insufficient_rows,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PML,smallcap,160.32,finance & investments,financials,False,insufficient_rows,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SANCO,smallcap,3.86,plastics products,plastic products,True,,5.0,20.0,333.2866457354996,324.7392180935533,67.0,22.0,45.0,32.83582089552239,725.0258381339295,347.01736875016087,32.95571991517861,7.711497083336909,284.53731672457377,26.506026034466636,2.089307059024818,5.641917453489083,18.81004596155752,-6.262914193596715,3.0034015124762776,0.569828509463087,0.5578786192590927,81.87889417870385,14.776860708410844,-92.45937111700589,324.7392180935533,417.1985892105592,22.776119402985074,139.0,1.0,4.0,8.0
VIMTALABS,smallcap,2098.12,miscellaneous,healthcare,True,,10.0,130.0,2909.0406822611717,2899.9783325212948,29.0,12.0,17.0,41.37931034482759,1005.3200115127895,187.69133120649468,83.77666762606579,11.040666541558512,414.73004863283813,31.6596874958473,5.356241042409968,28.194092424354988,63.94685285601284,-8.072496134641018,7.92157119550687,0.6041566493251419,0.8112332815599014,67.95297860370883,18.07472251154745,636.3347436199632,2899.9783325212948,2263.6435889013314,143.3448275862069,621.0,3.0,2.0,4.0
GULPOLY,smallcap,0.0,indices,,True,,10.0,120.0,275.7152248133566,267.69097911211304,25.0,8.0,17.0,32.0,684.736478006751,108.40326568288259,85.59205975084386,6.3766626872283885,635.3961897860364,22.2560826252023,6.316566882863514,23.053328492954734,43.37176570150054,-5.9715838704489625,7.263025462328425,0.5349497134162353,0.6635448006929082,68.91888280987908,12.1546621771768,478.8556820566149,267.69097911211304,-211.16470294450187,70.84,523.0,1.0,3.0,9.0
MOBANK10,smallcap,0.0,indices,indices,False,insufficient_rows,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KREBSBIO,smallcap,139.91,pharmaceuticals - indian - bulk drugs,healthcare,True,,30.0,170.0,25.119397658813607,21.51599496285046,8.0,4.0,4.0,50.0,90.2404541605067,47.39497767497723,22.560113540126675,11.848744418744305,72.84458193960776,20.784514731260707,1.9040087913819248,5.355684560691185,38.24160190298767,-12.187816991484853,3.137690853883478,0.24022684639754324,0.29367410989808784,66.87497771397595,2.049754226291034,-33.58142566478469,21.51599496285046,55.097420627635145,169.625,565.0,10.0,2.0,3.0
UFO,smallcap,287.66,entertainment / electronic media software,media,True,,50.0,180.0,-27.596452461650735,-27.48956839141391,8.0,2.0,6.0,25.0,45.52521704009975,65.77461183225647,22.762608520049874,10.962435305376077,42.12315203828758,18.70176866886496,0.6921396534608474,-2.53117434901959,28.097024468608442,-12.599861860317931,2.229947024823927,-0.007125604682454815,-0.006993487629446668,53.46854282383467,-2.864265278638767,-82.88011470830277,-27.48956839141391,55.39054631688886,165.0,338.0,81.0,1.0,3.0
SUKHJITS,smallcap,548.71,miscellaneous,fmcg,True,,50.0,80.0,20.20715132785789,15.864294477812525,7.0,3.0,4.0,42.857142857142854,33.22036435853464,15.614762589130681,11.073454786178212,3.9036906472826702,20.527340900119295,4.652973125384541,2.1274972430038153,2.5150859670577073,16.7244232775369,-5.571363959292931,3.0018543752900713,0.2895237900030243,0.2577189832390602,35.084235701919106,4.204107589762351,-17.47473242342583,15.864294477812525,33.339026901238356,68.85714285714286,140.0,7.0,2.0,2.0
AKSHARCHEM,smallcap,153.43,dyes and pigments,chemicals,True,,35.0,70.0,7.100288315983899,4.4384671979907475,14.0,6.0,8.0,42.857142857142854,115.8273395080335,79.15602203029914,19.304556584672248,9.894502753787393,68.33839732069427,40.989740334786674,1.4632789336444598,2.6193798198381666,24.312442906000246,-9.609125103839256,2.5301411567933885,0.17745474119954346,0.19769790460089867,57.43890694480028,0.4739072939609512,-66.83690267461961,4.4384671979907475,71.27536987261036,86.85714285714286,209.0,12.0,5.0,5.0
RADIOCITY,smallcap,210.87,entertainment / electronic media software,media,True,,50.0,90.0,62.135605199134034,57.16241587832995,10.0,3.0,7.0,30.0,104.0568482591712,38.0074449216915,34.685616086390404,5.4296349888130715,52.49999364217122,13.953493450526654,2.737801724729572,6.604940333747971,20.92235867617967,-7.022487252758111,2.9793373662532923,0.3315459547202719,0.3391600325416728,35.030548656037816,5.026714673886601,-89.35706665873856,57.16241587832995,146.5194825370685,128.4,305.0,33.0,1.0,4.0
SATIA,smallcap,559.9,paper,building materials,True,,45.0,70.0,114.53256311962494,106.7009269297626,12.0,8.0,4.0,66.66666666666666,114.08394023905475,28.194364895760962,14.260492529881844,7.048591223940241,37.110657116870826,13.290001885018732,4.046338360904428,7.157464611941146,22.892984242943342,-4.959789996120327,4.6157164438112925,0.5221090793241555,0.5253547972896344,27.329418101369352,11.121155217684242,-23.48464891350679,106.7009269297626,130.1855758432694,75.16666666666667,146.0,6.0,4.0,2.0
SCHAND,smallcap,544.21,printing & stationery,miscellaneous,True,,5.0,30.0,115.72444153979342,109.5133433564246,46.0,12.0,34.0,26.08695652173913,272.47849983233795,152.40022150625603,22.706541652694828,4.482359456066354,60.79810641648504,11.998274722931901,1.7879140669172366,2.6103973549148236,13.073704839386027,-4.04134333272132,3.234989893962457,0.4140732122245882,0.49513617439062746,41.989099540484276,8.49309606522839,-76.25712716633781,109.5133433564246,185.77047052276242,27.847826086956523,101.0,2.0,2.0,8.0
CLEDUCATE,smallcap,251.98,miscellaneous,services,True,,40.0,110.0,648.50177718789,636.9517923452148,6.0,3.0,3.0,50.0,598.4861411632619,20.28547167816135,199.49538038775395,6.76182389272045,563.243226747255,7.014615447030148,29.503190788882257,96.36677824751675,156.25116162702724,-8.6856786360152,17.98951678676335,0.7699989895116771,1.031123034942735,37.530879797297786,24.330234668224083,-46.2070118097212,636.9517923452148,683.158804154936,255.33333333333334,693.0,92.0,2.0,1.0
NATCAPSUQ,smallcap,164.8,pharmaceuticals - indian - bulk drugs & formln,healthcare,True,,5.0,150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,-36.88639628374047,0.0,36.88639628374047,0.0,0.0,0.0,0.0,0.0
HESTERBIO,smallcap,1714.47,pharmaceuticals - indian - formulations,healthcare,True,,5.0,30.0,860.3878856951268,848.6908646107067,60.0,24.0,36.0,40.0,429.6360881069016,129.93762488609403,17.901503671120903,3.6093784690581674,85.09334069956125,14.169145876937606,3.3064794626154614,4.994974387013461,13.094436777248811,-3.0227467969638377,4.331966140995125,0.779801405628005,1.1380856954217966,33.75682057435518,22.181392800172816,350.4482463252085,848.6908646107067,498.2426182854982,33.3,147.0,1.0,6.0,8.0
SPORTKING,smallcap,2422.5,textiles - spinning - synthetic / blended,textiles,True,,25.0,70.0,169.7237194719765,156.05931448627936,8.0,5.0,3.0,62.5,132.72417611141057,16.853479471977796,26.54483522228212,5.617826490659265,63.550642293464186,8.323529644203065,7.875179504154644,14.483837079929101,32.21164835598762,-4.5423945498140625,7.0913365192607865,0.9109603323798082,1.1529588933949642,37.15434999722929,28.232715381297325,77.1958546420628,156.05931448627936,78.86345984421656,80.125,133.0,21.0,2.0,1.0
RISHABH,smallcap,1992.06,electric equipment,industrials,True,,45.0,140.0,124.97967152836294,109.63792895573694,2.0,2.0,0.0,100.0,90.1575624629377,0.0,45.07878123146885,0.0,54.24719810870038,0.0,,45.07878123146885,57.78443478825892,-0.7625497649188684,75.77791961473741,1.0227828381750672,1.342742269986103,32.836292787500554,31.114937092793916,15.638050155707472,109.63792895573694,93.99987880002946,153.0,241.0,65.0,2.0,0.0
BALKRISHNA,smallcap,58.67,trading,services,True,,50.0,170.0,85.77264706377329,80.81475062865022,10.0,5.0,5.0,50.0,156.57360094606253,62.13935373859907,31.314720189212505,12.427870747719814,80.35714162557244,26.051280797616283,2.5197172407797956,9.443424720746346,42.12630068429251,-9.997520347474525,4.213674913393303,0.3305264290082053,0.3944079170534288,52.62622603480713,5.607802679719809,-69.86813550669284,80.81475062865022,150.68288613534304,160.8,463.0,10.0,3.0,2.0
FERMENTA,smallcap,0.0,indices,,False,insufficient_rows,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HIKAL,smallcap,2360.22,pharmaceuticals - indian - bulk drugs,healthcare,True,,10.0,20.0,2705.5851690515183,2696.636357454303,169.0,72.0,97.0,42.60355029585799,1225.1010840554545,484.3742523848484,17.015292834103537,4.99354899365823,345.43627035855417,24.353445883216608,2.529244851524599,4.382999003968086,12.469466273366438,-3.873525097188073,3.2191520541375755,0.5965874398143445,0.7162094030675715,58.41810534319431,14.93592946070812,2090.117477972536,2696.636357454303,606.5188794817668,26.09467455621302,170.0,1.0,9.0,7.0
KAYA,smallcap,351.88,miscellaneous,healthcare,True,,50.0,100.0,62.493325341501986,58.13832579019898,14.0,7.0,7.0,50.0,108.67877648899669,48.09949707489655,15.5255394984281,6.871356724985221,45.077947377273574,17.435104146588277,2.259457647130304,4.32709138672144,26.82722754471691,-7.557448618873741,3.549773064645046,0.29033330342020053,0.35184939557589623,40.073828822367034,4.331141725595411,-82.47686377349821,58.13832579019898,140.6151895636972,114.14285714285714,208.0,8.0,4.0,4.0
SMLT,smallcap,100.09,steel - medium / small,metals & mining,True,,15.0,110.0,151.09439175238657,139.92672142020223,3.0,2.0,1.0,66.66666666666666,133.91643800715872,1.4544423690192154,66.95821900357936,1.4544423690192154,126.35741796379776,1.4544423690192154,92.07407653935684,44.15399854604649,87.73518903634799,-0.58087811179622,151.03889655103185,0.7445113554789553,0.8212300261095158,44.76070086940498,21.33410448541111,-27.549490950335077,139.92672142020223,167.4762123705373,182.33333333333334,470.0,1.0,2.0,1.0
PANAMAPET,smallcap,1908.88,petrochemicals,energy,True,,50.0,200.0,6072.160351178243,6058.348166029716,10.0,5.0,5.0,50.0,1047.664619721675,36.39670187351306,209.532923944335,7.2793403747026115,481.38796527232665,12.533010781680298,28.784603158894768,101.1267917848162,148.88763978807603,-7.983005526473834,18.650574560461447,0.9208123432351545,1.2556176903138843,45.265193910504976,32.40218539142698,2066.5066053606415,6058.348166029716,3991.841560669074,276.0,637.0,0.0,2.0,3.0
JITFINFRA,smallcap,821.49,miscellaneous,miscellaneous,True,,10.0,30.0,7322.608021873461,7299.496124670903,38.0,13.0,25.0,34.21052631578947,3138.9590021330337,227.5987582484145,241.45838477946413,9.10395032993658,2547.9290538523533,27.450978100551872,13.791635008425624,76.61474326012156,126.63178843555768,-7.382983228378794,17.15184560474267,1.5407931468372662,1.8712692106837747,54.58978995913846,59.107849324871076,515.736040609137,7299.496124670903,6783.760084061765,33.21052631578947,202.0,0.0,2.0,6.0
OSWALGREEN,smallcap,618.14,diversified - medium / small,miscellaneous,True,,10.0,20.0,9891.333211508865,9881.597504716066,149.0,61.0,88.0,40.939597315436245,1410.6281791827041,605.9963542416496,23.125052117749252,6.886322207291474,203.74997809662824,24.316108851859862,2.327783276762415,5.400213590208421,18.755222688195666,-5.687607436317899,3.2975592809790704,0.6490471195199289,0.8662054155610627,65.50323140481089,21.212610753785576,210.0592372943443,9881.597504716066,9671.538267421722,26.543624161073826,82.0,1.0,5.0,7.0
MAGADSUGAR,smallcap,634.55,sugar,fmcg,True,,10.0,20.0,787.2600287587749,774.665086613758,60.0,27.0,33.0,45.0,568.4082592288537,204.31128673351046,21.052157749216803,6.191251113136681,205.75478586429682,17.702221409666706,2.7820697931888914,6.068282874922388,15.471616395180527,-5.3567122414988955,2.8882672239364715,0.8396628096677857,1.1404859403303689,49.370772722663105,27.753323182955157,157.64527755149055,774.665086613758,617.0198090622675,26.066666666666666,103.0,3.0,4.0,5.0
LASA,smallcap,38.48,pharmaceuticals - indian - bulk drugs & formln,healthcare,True,,45.0,140.0,154.9390243068694,147.5683025256331,6.0,2.0,4.0,33.33333333333333,272.3932337820367,57.05550143906669,136.19661689101835,14.263875359766672,235.35619183773542,19.334385488528525,4.774179998627184,35.88962205716166,80.02832457543121,-18.13267804693059,4.413486213581011,0.4913814520824216,0.532383707537603,59.397821970762486,10.977117992471875,-94.57299492328394,147.5683025256331,242.14129744891704,169.83333333333334,501.0,20.0,1.0,3.0
SHREEPUSHK,smallcap,1174.83,dyes and pigments,chemicals,True,,5.0,180.0,234.20180959404126,226.9858506273151,17.0,7.0,10.0,41.17647058823529,254.6231234565234,63.609616160345915,36.37473192236048,6.360961616034592,135.53129873022948,16.103663126540134,4.0029030015630696,11.236088664481025,34.54770498347714,-4.885746808963553,7.07112061560267,0.48106393111507656,0.6481521984416935,50.544436474319184,11.668204693418982,508.20990692852774,226.9858506273151,-281.2240563012126,125.17647058823529,710.0,1.0,3.0,4.0
SADBHIN,smallcap,101.44,construction,realty,True,,5.0,180.0,-1.5214343451561074,-3.2512886077529113,13.0,6.0,7.0,46.15384615384615,57.402884687158505,53.04907167135278,9.567147447859751,7.578438810193254,22.391309373094927,19.86841803937733,1.0820714270511325,0.33490869352351815,22.616324840311034,-6.166194174646963,3.667793163780137,0.11532361750645359,0.11339609092332828,61.610324374681284,-0.3078946710180608,-97.198858733471,-3.2512886077529113,93.94757012571809,79.6923076923077,274.0,1.0,2.0,2.0
FILATEX,smallcap,2053.33,textiles - manmade,textiles,True,,20.0,90.0,1243.8704181251014,1233.979677155922,25.0,12.0,13.0,48.0,641.4080942286065,156.52979779707832,53.450674519050544,12.04075367669833,239.5985540294422,19.25563651451573,4.097674073917309,19.39513185726113,44.808290444316334,-8.789796828979416,5.097761793149322,0.6593827312786338,0.8338609478893309,47.496969672710385,19.17591541122117,1236.563272627442,1233.979677155922,-2.583595471520084,106.8,291.0,2.0,4.0,3.0
PREMEXPLN,smallcap,3504.42,chemicals,aerospace & defence,True,,20.0,30.0,1937.6184934701869,1922.8470581519969,42.0,24.0,18.0,57.14285714285714,524.6772020293463,121.42224742397528,21.861550084556097,6.745680412443071,120.60506003861589,18.05848886194983,4.321096118385195,9.601308442985022,20.81443431437019,-6.216082112391387,3.348481235934426,0.9847623545460041,1.3765989523833067,49.92387188820955,35.22119858180432,881.6491684883582,1922.8470581519969,1041.1978896636388,40.333333333333336,105.0,1.0,6.0,5.0
JETFREIGHT,smallcap,101.58,transport - airlines,transportation,True,,15.0,190.0,611.3157919912076,599.2917937250082,6.0,5.0,1.0,83.33333333333334,368.04636023959137,2.4193525128260562,73.60927204791827,2.4193525128260562,294.0284171291239,2.4193525128260562,152.1259751476542,60.937834621127564,122.97663111947003,-3.089216823513319,39.80835213101378,0.8015998844132874,0.9486145511886043,48.73094341194998,23.47345767565856,59.63232313511968,599.2917937250082,539.6594705898885,205.33333333333334,587.0,3.0,4.0,1.0
